link,name_raw,slug
https://www.congress.gov/member/joe-waggonner/W000018,"Representative Waggonner, Joe D., Jr.",joe-waggonner/W000018
https://www.congress.gov/member/ann-wagner/W000812,"Representative Wagner, Ann",ann-wagner/W000812
https://www.congress.gov/member/tim-walberg/W000798,"Representative Walberg, Tim",tim-walberg/W000798
https://www.congress.gov/member/greg-walden/W000791,"Representative Walden, Greg",greg-walden/W000791
https://www.congress.gov/member/enid-waldholtz/G000408,"Representative Waldholtz, Enid Greene",enid-waldholtz/G000408
https://www.congress.gov/member/jerome-waldie/W000035,"Representative Waldie, Jerome R.",jerome-waldie/W000035
https://www.congress.gov/member/alton-waldon/W000038,"Representative Waldon, Alton R., Jr.",alton-waldon/W000038
https://www.congress.gov/member/doug-walgren/W000044,"Representative Walgren, Doug",doug-walgren/W000044
https://www.congress.gov/member/mark-walker/W000819,"Representative Walker, Mark",mark-walker/W000819
https://www.congress.gov/member/robert-walker/W000068,"Representative Walker, Robert S.",robert-walker/W000068
https://www.congress.gov/member/malcolm-wallop/W000092,"Senator Wallop, Malcolm",malcolm-wallop/W000092
https://www.congress.gov/member/jackie-walorski/W000813,"Representative Walorski, Jackie",jackie-walorski/W000813
https://www.congress.gov/member/james-walsh/W000099,"Representative Walsh, James T.",james-walsh/W000099
https://www.congress.gov/member/joe-walsh/W000811,"Representative Walsh, Joe",joe-walsh/W000811
https://www.congress.gov/member/john-walsh/W000818,"Senator Walsh, John E.",john-walsh/W000818
https://www.congress.gov/member/william-walsh/W000107,"Representative Walsh, William F.",william-walsh/W000107
https://www.congress.gov/member/mimi-walters/W000820,"Representative Walters, Mimi",mimi-walters/W000820
https://www.congress.gov/member/michael-waltz/W000823,"Representative Waltz, Michael",michael-waltz/W000823
https://www.congress.gov/member/timothy-walz/W000799,"Representative Walz, Timothy J.",timothy-walz/W000799
https://www.congress.gov/member/zach-wamp/W000119,"Representative Wamp, Zach",zach-wamp/W000119
https://www.congress.gov/member/william-wampler/W000121,"Representative Wampler, William C.",william-wampler/W000121
https://www.congress.gov/member/mike-ward/W000139,"Representative Ward, Mike",mike-ward/W000139
https://www.congress.gov/member/john-ware/W000147,"Representative Ware, John H.",john-ware/W000147
https://www.congress.gov/member/john-warner/W000154,"Senator Warner, John",john-warner/W000154
https://www.congress.gov/member/mark-warner/W000805,"Senator Warner, Mark R.",mark-warner/W000805
https://www.congress.gov/member/elizabeth-warren/W000817,"Senator Warren, Elizabeth",elizabeth-warren/W000817
https://www.congress.gov/member/craig-washington/W000177,"Representative Washington, Craig A.",craig-washington/W000177
https://www.congress.gov/member/harold-washington/W000180,"Representative Washington, Harold",harold-washington/W000180
https://www.congress.gov/member/debbie-wasserman-schultz/W000797,"Representative Wasserman Schultz, Debbie",debbie-wasserman-schultz/W000797
https://www.congress.gov/member/maxine-waters/W000187,"Representative Waters, Maxine",maxine-waters/W000187
https://www.congress.gov/member/steve-watkins/W000824,"Representative Watkins, Steve",steve-watkins/W000824
https://www.congress.gov/member/wes-watkins/W000194,"Representative Watkins, Wes",wes-watkins/W000194
https://www.congress.gov/member/bonnie-watson-coleman/W000822,"Representative Watson Coleman, Bonnie",bonnie-watson-coleman/W000822
https://www.congress.gov/member/diane-watson/W000794,"Representative Watson, Diane E.",diane-watson/W000794
https://www.congress.gov/member/melvin-watt/W000207,"Representative Watt, Melvin L.",melvin-watt/W000207
https://www.congress.gov/member/j-watts/W000210,"Representative Watts, J. C., Jr.",j-watts/W000210
https://www.congress.gov/member/henry-waxman/W000215,"Representative Waxman, Henry A.",henry-waxman/W000215
https://www.congress.gov/member/james-weaver/W000227,"Representative Weaver, James H.",james-weaver/W000227
https://www.congress.gov/member/james-webb/W000803,"Senator Webb, Jim",james-webb/W000803
https://www.congress.gov/member/ed-weber/W000235,"Representative Weber, Ed",ed-weber/W000235
https://www.congress.gov/member/randy-weber/W000814,"Representative Weber, Randy K., Sr.",randy-weber/W000814
https://www.congress.gov/member/vin-weber/W000237,"Representative Weber, Vin",vin-weber/W000237
https://www.congress.gov/member/daniel-webster/W000806,"Representative Webster, Daniel",daniel-webster/W000806
https://www.congress.gov/member/lowell-weicker/W000253,"Senator Weicker, Lowell P., Jr.",lowell-weicker/W000253
https://www.congress.gov/member/anthony-weiner/W000792,"Representative Weiner, Anthony D.",anthony-weiner/W000792
https://www.congress.gov/member/theodore-weiss/W000258,"Representative Weiss, Ted",theodore-weiss/W000258
https://www.congress.gov/member/peter-welch/W000800,"Representative Welch, Peter",peter-welch/W000800
https://www.congress.gov/member/curt-weldon/W000268,"Representative Weldon, Curt",curt-weldon/W000268
https://www.congress.gov/member/dave-weldon/W000267,"Representative Weldon, Dave",dave-weldon/W000267
https://www.congress.gov/member/gerald-weller/W000273,"Representative Weller, Jerry",gerald-weller/W000273
https://www.congress.gov/member/paul-wellstone/W000288,"Senator Wellstone, Paul D.",paul-wellstone/W000288
https://www.congress.gov/member/brad-wenstrup/W000815,"Representative Wenstrup, Brad R.",brad-wenstrup/W000815
https://www.congress.gov/member/allen-west/W000807,"Representative West, Allen B.",allen-west/W000807
https://www.congress.gov/member/bruce-westerman/W000821,"Representative Westerman, Bruce",bruce-westerman/W000821
https://www.congress.gov/member/lynn-westmoreland/W000796,"Representative Westmoreland, Lynn A.",lynn-westmoreland/W000796
https://www.congress.gov/member/robert-wexler/W000314,"Representative Wexler, Robert",robert-wexler/W000314
https://www.congress.gov/member/jennifer-wexton/W000825,"Representative Wexton, Jennifer",jennifer-wexton/W000825
https://www.congress.gov/member/robert-weygand/W000315,"Representative Weygand, Robert A.",robert-weygand/W000315
https://www.congress.gov/member/charles-whalen/W000317,"Representative Whalen, Charles W., Jr.",charles-whalen/W000317
https://www.congress.gov/member/alan-wheat/W000326,"Representative Wheat, Alan",alan-wheat/W000326
https://www.congress.gov/member/richard-white/W000390,"Representative White, Richard C.",richard-white/W000390
https://www.congress.gov/member/rick-white/W000391,"Representative White, Rick",rick-white/W000391
https://www.congress.gov/member/sheldon-whitehouse/W000802,"Senator Whitehouse, Sheldon",sheldon-whitehouse/W000802
https://www.congress.gov/member/g-whitehurst/W000406,"Representative Whitehurst, G. William",g-whitehurst/W000406
https://www.congress.gov/member/edward-whitfield/W000413,"Representative Whitfield, Ed",edward-whitfield/W000413
https://www.congress.gov/member/charles-whitley/W000419,"Representative Whitley, Charles O., Sr.",charles-whitley/W000419
https://www.congress.gov/member/robert-whittaker/W000426,"Representative Whittaker, Bob",robert-whittaker/W000426
https://www.congress.gov/member/jamie-whitten/W000428,"Representative Whitten, Jamie L.",jamie-whitten/W000428
https://www.congress.gov/member/roger-wicker/W000437,"Senator Wicker, Roger F.",roger-wicker/W000437
https://www.congress.gov/member/william-widnall/W000445,"Representative Widnall, William B.",william-widnall/W000445
https://www.congress.gov/member/charles-wiggins/W000448,"Representative Wiggins, Charles E.",charles-wiggins/W000448
https://www.congress.gov/member/susan-wild/W000826,"Representative Wild, Susan",susan-wild/W000826
https://www.congress.gov/member/harrison-williams/W000502,"Senator Williams, Harrison A., Jr.",harrison-williams/W000502
https://www.congress.gov/member/lawrence-williams/W000525,"Representative Williams, Lawrence G.",lawrence-williams/W000525
https://www.congress.gov/member/lyle-williams/W000528,"Representative Williams, Lyle",lyle-williams/W000528
https://www.congress.gov/member/pat-williams/W000520,"Representative Williams, Pat",pat-williams/W000520
https://www.congress.gov/member/roger-williams/W000816,"Representative Williams, Roger",roger-williams/W000816
https://www.congress.gov/member/charles-wilson/W000570,"Representative Wilson, Charles",charles-wilson/W000570
https://www.congress.gov/member/charles-wilson/W000801,"Representative Wilson, Charles A.",charles-wilson/W000801
https://www.congress.gov/member/charles-wilson/W000571,"Representative Wilson, Charles H.",charles-wilson/W000571
https://www.congress.gov/member/frederica-wilson/W000808,"Representative Wilson, Frederica S.",frederica-wilson/W000808
https://www.congress.gov/member/heather-wilson/W000789,"Representative Wilson, Heather",heather-wilson/W000789
https://www.congress.gov/member/joe-wilson/W000795,"Representative Wilson, Joe",joe-wilson/W000795
https://www.congress.gov/member/pete-wilson/W000607,"Senator Wilson, Pete",pete-wilson/W000607
https://www.congress.gov/member/robert-wilson/W000610,"Representative Wilson, Robert C.",robert-wilson/W000610
https://www.congress.gov/member/larry-winn/W000636,"Representative Winn, Larry, Jr.",larry-winn/W000636
https://www.congress.gov/member/timothy-wirth/W000647,"Senator Wirth, Timothy",timothy-wirth/W000647
https://www.congress.gov/member/bob-wise/W000654,"Representative Wise, Robert E., Jr.",bob-wise/W000654
https://www.congress.gov/member/robert-wittman/W000804,"Representative Wittman, Robert J.",robert-wittman/W000804
https://www.congress.gov/member/harris-wofford/W000665,"Senator Wofford, Harris",harris-wofford/W000665
https://www.congress.gov/member/frank-wolf/W000672,"Representative Wolf, Frank R.",frank-wolf/W000672
https://www.congress.gov/member/lester-wolff/W000680,"Representative Wolff, Lester L.",lester-wolff/W000680
https://www.congress.gov/member/howard-wolpe/W000682,"Representative Wolpe, Howard E.",howard-wolpe/W000682
https://www.congress.gov/member/steve-womack/W000809,"Representative Womack, Steve",steve-womack/W000809
https://www.congress.gov/member/antonio-won-pat/W000686,"Representative Won Pat, Antonio B.",antonio-won-pat/W000686
https://www.congress.gov/member/rob-woodall/W000810,"Representative Woodall, Rob",rob-woodall/W000810
https://www.congress.gov/member/lynn-woolsey/W000738,"Representative Woolsey, Lynn C.",lynn-woolsey/W000738
https://www.congress.gov/member/george-wortley/W000752,"Representative Wortley, George C.",george-wortley/W000752
https://www.congress.gov/member/james-wright/W000763,"Representative Wright, James C., Jr.",james-wright/W000763
https://www.congress.gov/member/ron-wright/W000827,"Representative Wright, Ron",ron-wright/W000827
https://www.congress.gov/member/david-wu/W000793,"Representative Wu, David",david-wu/W000793
https://www.congress.gov/member/joseph-wyatt/W000777,"Representative Wyatt, Joe, Jr.",joseph-wyatt/W000777
https://www.congress.gov/member/wendell-wyatt/W000778,"Representative Wyatt, Wendell",wendell-wyatt/W000778
https://www.congress.gov/member/ron-wyden/W000779,"Senator Wyden, Ron",ron-wyden/W000779
https://www.congress.gov/member/john-wydler/W000780,"Representative Wydler, John W.",john-wydler/W000780
https://www.congress.gov/member/chalmers-wylie/W000781,"Representative Wylie, Chalmers P.",chalmers-wylie/W000781
https://www.congress.gov/member/louis-wyman/W000782,"Senator Wyman, Louis C.",louis-wyman/W000782
https://www.congress.gov/member/albert-wynn/W000784,"Representative Wynn, Albert Russell",albert-wynn/W000784
https://www.congress.gov/member/john-yarmuth/Y000062,"Representative Yarmuth, John A.",john-yarmuth/Y000062
https://www.congress.gov/member/sidney-yates/Y000013,"Representative Yates, Sidney R.",sidney-yates/Y000013
https://www.congress.gov/member/gus-yatron/Y000014,"Representative Yatron, Gus",gus-yatron/Y000014
https://www.congress.gov/member/kevin-yoder/Y000063,"Representative Yoder, Kevin",kevin-yoder/Y000063
https://www.congress.gov/member/ted-yoho/Y000065,"Representative Yoho, Ted S.",ted-yoho/Y000065
https://www.congress.gov/member/andrew-young/Y000028,"Representative Young, Andrew",andrew-young/Y000028
https://www.congress.gov/member/c-w-young/Y000031,"Representative Young, C. W. Bill",c-w-young/Y000031
https://www.congress.gov/member/david-young/Y000066,"Representative Young, David",david-young/Y000066
https://www.congress.gov/member/don-young/Y000033,"Representative Young, Don",don-young/Y000033
https://www.congress.gov/member/edward-young/Y000035,"Representative Young, Edward",edward-young/Y000035
https://www.congress.gov/member/john-young/Y000043,"Representative Young, John",john-young/Y000043
https://www.congress.gov/member/milton-young/Y000047,"Senator Young, Milton R.",milton-young/Y000047
https://www.congress.gov/member/robert-young/Y000051,"Representative Young, Robert A.",robert-young/Y000051
https://www.congress.gov/member/samuel-young/Y000052,"Representative Young, Samuel H.",samuel-young/Y000052
https://www.congress.gov/member/todd-young/Y000064,"Senator Young, Todd",todd-young/Y000064
https://www.congress.gov/member/clement-zablocki/Z000001,"Representative Zablocki, Clement J.",clement-zablocki/Z000001
https://www.congress.gov/member/leo-zeferetti/Z000002,"Representative Zeferetti, Leo C.",leo-zeferetti/Z000002
https://www.congress.gov/member/lee-zeldin/Z000017,"Representative Zeldin, Lee M.",lee-zeldin/Z000017
https://www.congress.gov/member/bill-zeliff/Z000004,"Representative Zeliff, William H., Jr.",bill-zeliff/Z000004
https://www.congress.gov/member/dick-zimmer/Z000008,"Representative Zimmer, Dick",dick-zimmer/Z000008
https://www.congress.gov/member/ryan-zinke/Z000018,"Representative Zinke, Ryan K.",ryan-zinke/Z000018
https://www.congress.gov/member/roger-zion/Z000010,"Representative Zion, Roger H.",roger-zion/Z000010
